n_img,n_row,n_col,tile_type,h,s,v
55,4,0,3,19.0,170.0,115.0
55,4,1,3,20.0,144.0,114.0
55,4,2,6,17.0,113.0,114.0
55,4,3,0,23.0,247.0,183.0
55,4,4,2,34.0,152.0,55.0
56,0,0,1,37.0,250.0,107.0
56,0,1,2,34.0,217.0,42.0
56,0,2,1,39.0,235.0,96.0
56,0,3,1,38.0,229.5,111.0
56,0,4,4,107.0,249.0,128.0
56,1,0,1,37.0,227.0,110.0
56,1,1,2,36.0,237.0,45.0
56,1,2,1,36.0,239.0,97.0
56,1,3,0,23.0,254.0,176.0
56,1,4,2,36.0,178.0,52.0
56,2,0,1,39.0,236.0,111.0
56,2,1,1,37.0,245.0,102.0
56,2,2,1,38.0,239.0,107.0
56,2,3,0,23.0,248.0,174.0
56,2,4,6,23.0,56.0,89.0
56,3,0,1,37.0,228.0,115.0
56,3,1,3,20.0,157.0,99.0
56,3,2,1,38.0,205.0,108.0
56,3,3,0,23.0,242.0,177.0
56,3,4,0,23.0,247.0,174.0
56,4,0,1,37.0,242.0,111.0
56,4,1,3,19.0,147.0,100.0
56,4,2,1,36.0,172.0,98.0
56,4,3,4,106.0,251.0,144.0
56,4,4,4,107.0,239.0,115.0
57,0,0,0,23.0,243.0,181.0
57,0,1,3,19.0,122.0,112.0
57,0,2,3,18.0,122.0,102.0
57,0,3,0,23.0,252.0,176.0
57,0,4,6,22.0,124.0,105.0
57,1,0,5,20.0,55.0,31.0
57,1,1,5,22.0,55.0,25.0
57,1,2,0,23.0,252.0,179.0
57,1,3,0,23.0,254.0,178.0
57,1,4,2,32.0,185.0,45.0
57,2,0,5,20.0,58.0,22.0
57,2,1,0,23.0,248.0,183.0
57,2,2,0,23.0,254.0,183.0
57,2,3,2,34.0,213.0,55.0
57,2,4,2,34.0,196.0,54.0
57,3,0,4,108.0,231.0,103.0
57,3,1,0,23.0,254.0,187.0
57,3,2,0,23.0,254.0,185.0
57,3,3,0,23.0,253.0,182.0
57,3,4,2,33.0,181.0,51.0
57,4,0,1,36.0,227.0,111.0
57,4,1,1,36.0,237.0,115.0
57,4,2,0,23.0,252.0,182.0
57,4,3,2,32.0,194.0,56.0
57,4,4,2,35.0,175.0,58.0
58,0,0,5,19.0,104.0,35.0
58,0,1,0,23.0,252.0,196.0
58,0,2,6,21.0,106.0,105.0
58,0,3,0,23.0,250.0,195.0
58,0,4,4,107.0,248.0,134.0
58,1,0,2,31.0,221.0,60.0
58,1,1,0,23.0,252.0,197.0
58,1,2,4,107.0,241.0,138.0
58,1,3,0,23.0,243.0,196.0
58,1,4,4,107.0,241.0,129.0
58,2,0,2,32.0,205.0,68.0
58,2,1,0,23.0,249.0,199.0
58,2,2,0,23.0,249.0,198.0
58,2,3,0,23.0,249.5,192.0
58,2,4,4,107.0,252.0,147.0
58,3,0,2,34.0,201.0,58.0
58,3,1,2,31.0,214.0,50.0
58,3,2,0,22.0,252.0,152.0
58,3,3,3,18.0,129.0,91.0
58,3,4,4,108.0,253.0,123.0
58,4,0,2,34.0,218.0,34.0
58,4,1,2,34.0,200.0,33.0
58,4,2,2,31.0,189.0,34.0
58,4,3,2,33.0,201.0,33.0
58,4,4,4,108.0,253.0,119.0
59,0,0,5,22.0,67.0,22.0
59,0,1,2,35.0,150.0,50.0
59,0,2,4,107.0,248.0,122.0
59,0,3,4,107.0,252.0,148.0
59,0,4,4,107.0,255.0,153.0
59,1,0,0,23.0,252.0,183.0
59,1,1,2,34.0,196.0,54.0
59,1,2,4,107.0,252.0,145.0
59,1,3,4,106.0,253.0,153.0
59,1,4,4,106.0,253.0,152.0
59,2,0,0,24.0,251.0,183.0
59,2,1,0,23.0,248.0,185.0
59,2,2,5,23.0,114.0,33.0
59,2,3,4,107.0,252.0,149.0
59,2,4,4,107.0,248.0,122.0
59,3,0,3,19.0,166.0,109.0
59,3,1,3,19.0,107.5,121.0
59,3,2,3,18.0,128.0,93.0
59,3,3,2,32.0,193.0,52.0
59,3,4,2,33.0,224.0,50.0
59,4,0,3,19.0,169.0,116.0
59,4,1,3,19.0,144.0,111.0
59,4,2,6,18.0,102.0,78.0
59,4,3,0,23.0,247.0,148.0
59,4,4,2,34.0,155.0,55.0
60,0,0,1,37.0,248.0,107.0
60,0,1,2,34.0,214.0,41.0
60,0,2,1,38.0,235.0,99.0
60,0,3,1,37.0,238.0,114.0
60,0,4,4,107.0,251.0,134.0
60,1,0,1,37.0,223.0,113.0
60,1,1,2,36.0,240.0,49.0
60,1,2,1,36.0,241.0,102.0
60,1,3,0,23.0,255.0,177.0
60,1,4,2,36.0,179.0,54.0
60,2,0,1,38.0,236.0,114.0
60,2,1,1,37.0,243.0,105.0
60,2,2,1,38.0,239.0,109.0
60,2,3,0,23.0,251.0,168.0
60,2,4,6,24.0,99.0,67.0
60,3,0,1,37.0,226.0,117.0
60,3,1,3,20.0,157.0,104.0
60,3,2,1,38.0,208.0,110.0
60,3,3,0,23.0,244.0,179.0
60,3,4,0,23.0,248.0,180.0
60,4,0,1,37.0,243.0,114.0
60,4,1,3,19.0,152.0,104.0
60,4,2,1,35.0,180.0,100.0
60,4,3,4,106.0,251.0,147.0
60,4,4,4,107.0,238.0,119.0
61,0,0,0,23.0,241.0,186.0
61,0,1,3,19.0,116.0,114.0
61,0,2,3,18.0,120.0,107.0
61,0,3,0,23.0,251.0,174.0
61,0,4,6,22.0,209.0,81.0
61,1,0,5,20.0,52.0,28.0
61,1,1,5,22.0,56.0,27.0
61,1,2,0,23.0,251.0,185.0
61,1,3,0,23.0,254.0,183.0
61,1,4,2,31.0,200.0,47.0
61,2,0,5,20.0,55.0,24.0
61,2,1,0,23.0,247.0,188.0
61,2,2,0,23.0,254.0,188.0
61,2,3,2,33.0,209.0,56.0
61,2,4,2,34.0,195.0,55.0
61,3,0,4,108.0,232.0,108.0
61,3,1,0,23.0,254.0,191.0
61,3,2,0,23.0,254.0,190.0
61,3,3,0,23.0,254.0,186.0
61,3,4,2,33.0,187.0,54.0
61,4,0,1,36.0,228.0,114.0
61,4,1,1,36.0,237.0,119.0
61,4,2,0,23.0,252.0,188.0
61,4,3,2,32.0,201.0,56.0
61,4,4,2,34.0,173.0,55.0
62,0,0,5,19.0,107.0,36.0
62,0,1,0,23.0,254.0,190.0
62,0,2,6,23.0,129.0,68.0
62,0,3,0,23.0,251.0,194.0
62,0,4,4,107.0,248.0,139.0
62,1,0,2,31.0,222.0,61.0
62,1,1,0,23.0,252.0,198.0
62,1,2,4,107.0,238.0,135.0
62,1,3,0,23.0,243.0,199.0
62,1,4,4,107.0,237.0,134.0
62,2,0,2,32.0,204.0,70.0
62,2,1,0,23.0,249.0,201.0
62,2,2,0,23.0,248.0,201.0
62,2,3,0,23.0,247.0,198.0
62,2,4,4,106.0,251.0,154.0
62,3,0,2,33.0,201.0,63.0
62,3,1,2,32.0,223.0,57.0
62,3,2,0,23.0,252.0,170.0
62,3,3,3,18.0,137.0,105.0
62,3,4,4,108.0,253.0,129.0
62,4,0,2,34.0,221.0,41.0
62,4,1,2,34.0,207.0,40.0
62,4,2,2,30.0,197.0,39.0
62,4,3,2,32.0,196.0,37.0
62,4,4,4,108.0,253.0,122.0
63,0,0,2,38.0,127.0,55.0
63,0,1,2,36.0,116.0,53.0
63,0,2,2,35.0,127.0,58.0
63,0,3,2,35.0,131.0,61.0
63,0,4,2,35.0,143.0,55.0
63,1,0,2,36.0,142.0,53.0
63,1,1,0,23.0,245.0,179.0
63,1,2,0,24.0,244.0,183.0
63,1,3,0,24.0,245.0,186.0
63,1,4,0,23.0,248.0,186.0
63,2,0,2,36.0,123.0,48.0
63,2,1,0,23.0,242.0,180.0
63,2,2,0,24.0,251.0,183.0
63,2,3,0,24.0,251.0,185.0
63,2,4,0,24.0,254.0,189.0
63,3,0,2,35.0,165.0,52.0
63,3,1,0,24.0,251.0,180.0
63,3,2,2,35.0,193.0,55.0
63,3,3,2,35.0,179.0,54.0
63,3,4,0,23.0,251.0,188.0
63,4,0,2,35.0,172.0,49.0
63,4,1,2,34.0,180.0,53.0
63,4,2,2,35.0,182.0,50.0
63,4,3,2,35.0,169.0,54.0
63,4,4,6,17.0,91.0,117.0
64,0,0,1,39.0,223.0,119.0
64,0,1,1,38.0,177.0,124.0
64,0,2,4,107.0,251.0,128.0
64,0,3,0,23.0,240.0,179.0
64,0,4,3,19.0,69.0,118.0
64,1,0,2,35.0,194.0,50.0
64,1,1,1,39.0,217.0,116.0
64,1,2,1,39.0,229.0,114.0
64,1,3,0,23.0,245.0,180.0
64,1,4,0,23.0,226.0,180.0
64,2,0,2,35.0,188.0,51.0
64,2,1,1,38.0,208.0,114.0
64,2,2,1,37.0,217.0,107.0
64,2,3,0,24.0,245.0,185.0
64,2,4,6,23.0,46.0,101.0
64,3,0,4,107.0,244.0,111.5
64,3,1,1,39.0,178.0,110.0
64,3,2,1,39.0,213.0,115.0
64,3,3,0,23.0,238.0,185.0
64,3,4,0,23.0,224.0,183.0
64,4,0,4,106.0,252.0,155.0
64,4,1,1,39.0,172.0,117.0
64,4,2,1,43.0,196.0,126.0
64,4,3,1,41.0,175.0,133.0
64,4,4,1,40.0,162.0,122.0
65,0,0,0,23.0,226.0,187.0
65,0,1,0,23.0,224.0,189.0
65,0,2,0,23.0,230.0,187.0
65,0,3,0,23.0,240.0,183.0
65,0,4,0,23.0,228.0,178.0
65,1,0,3,18.0,107.0,121.0
65,1,1,5,23.0,35.0,27.0
65,1,2,5,21.0,46.0,29.0
65,1,3,5,24.0,46.5,22.0
65,1,4,5,23.0,51.0,28.0
65,2,0,3,19.0,118.0,119.0
65,2,1,5,21.0,40.0,24.0
65,2,2,5,24.0,36.0,24.0
65,2,3,3,18.0,135.0,113.0
65,2,4,0,24.0,251.0,184.0
65,3,0,3,19.0,123.0,120.0
65,3,1,0,24.0,248.0,194.0
65,3,2,3,19.0,122.0,121.0
65,3,3,3,19.0,123.0,114.0
65,3,4,1,37.0,209.0,125.0
65,4,0,3,20.0,117.0,122.0
65,4,1,3,19.0,151.0,126.0
65,4,2,3,19.0,131.0,118.0
65,4,3,1,37.0,231.0,122.0
65,4,4,6,22.0,109.0,118.0
66,0,0,4,106.0,252.0,161.0
66,0,1,4,106.0,253.0,165.0
66,0,2,4,106.0,253.0,163.0
66,0,3,4,106.0,253.0,168.0
66,0,4,5,23.0,86.0,107.0
66,1,0,4,106.0,246.0,136.0
66,1,1,0,23.0,242.0,196.0
66,1,2,4,106.0,246.0,132.0
66,1,3,4,107.0,248.0,139.0
66,1,4,4,106.0,252.0,167.0
66,2,0,4,107.0,244.0,132.0
66,2,1,0,23.0,247.0,197.0
66,2,2,0,23.0,249.0,197.0
66,2,3,2,34.0,213.0,68.0
66,2,4,2,37.0,187.0,65.0
66,3,0,4,106.0,250.0,159.0
66,3,1,2,33.0,204.0,62.0
66,3,2,2,33.0,187.0,59.0
66,3,3,2,34.0,204.0,63.0
66,3,4,2,34.0,143.0,66.0
66,4,0,4,106.0,245.0,161.0
66,4,1,4,106.0,249.0,162.0
66,4,2,4,106.0,249.0,165.0
66,4,3,4,106.0,249.0,161.0
66,4,4,4,107.0,240.0,140.0
67,0,0,2,35.0,176.0,51.0
67,0,1,2,34.0,172.0,47.0
67,0,2,2,33.0,179.0,51.0
67,0,3,2,33.0,179.0,55.0
67,0,4,2,32.0,193.0,53.0
67,1,0,2,34.0,183.0,51.0
67,1,1,0,23.0,254.0,181.0
67,1,2,0,23.0,252.0,184.0
67,1,3,0,23.0,254.0,188.0
67,1,4,0,23.0,252.0,188.0
67,2,0,2,34.0,170.0,45.0
67,2,1,0,23.0,252.0,182.0
67,2,2,0,23.0,254.0,186.0
67,2,3,0,23.0,254.0,187.0
67,2,4,0,23.0,255.0,191.0
67,3,0,2,33.0,204.0,51.0
67,3,1,0,23.0,254.0,183.0
67,3,2,2,34.0,225.0,54.5
67,3,3,2,33.0,217.0,52.0
67,3,4,0,23.0,251.0,179.5
67,4,0,2,34.0,203.0,48.0
67,4,1,2,33.0,215.0,54.0
67,4,2,2,33.0,211.0,51.0
67,4,3,2,33.0,189.0,51.0
67,4,4,6,17.0,120.0,87.0
68,0,0,0,23.0,242.0,188.0
68,0,1,0,23.0,241.0,188.0
68,0,2,0,23.0,247.0,187.0
68,0,3,0,23.0,251.0,183.0
68,0,4,0,23.0,247.0,179.0
68,1,0,3,17.0,130.0,123.0
68,1,1,5,20.0,55.0,24.0
68,1,2,5,19.0,71.0,27.0
68,1,3,5,20.0,71.5,21.0
68,1,4,5,20.0,70.0,25.0
68,2,0,3,18.0,144.0,119.0
68,2,1,5,20.0,67.0,22.0
68,2,2,5,20.0,71.0,24.0
68,2,3,3,17.0,163.0,114.0
68,2,4,0,23.0,252.0,185.0
68,3,0,3,18.0,162.0,125.0
68,3,1,0,23.0,252.0,196.0
68,3,2,3,18.0,143.0,120.0
68,3,3,3,18.0,158.0,113.0
68,3,4,1,35.0,209.0,115.0
68,4,0,3,20.0,137.0,131.5
68,4,1,3,18.0,172.0,128.0
68,4,2,3,19.0,153.0,119.0
68,4,3,1,37.0,247.0,114.0
68,4,4,6,22.0,151.0,84.0
69,0,0,4,106.0,253.0,151.0
69,0,1,4,105.0,253.0,156.0
69,0,2,4,106.0,253.0,155.0
69,0,3,4,106.0,253.0,155.0
69,0,4,6,24.0,125.0,81.0
69,1,0,4,106.0,244.0,128.0
69,1,1,0,23.0,247.0,199.0
69,1,2,4,106.0,241.0,124.0
69,1,3,4,106.0,244.0,132.0
69,1,4,4,106.0,251.0,154.0
69,2,0,4,106.0,242.0,128.0
69,2,1,0,23.0,251.0,200.0
69,2,2,0,23.0,252.0,200.0
69,2,3,2,33.0,238.0,75.0
69,2,4,2,35.0,216.0,68.0
69,3,0,4,106.0,247.0,152.0
69,3,1,2,32.0,229.0,63.0
69,3,2,2,31.0,215.0,61.0
69,3,3,2,33.0,227.0,63.0
69,3,4,2,33.0,179.0,68.0
69,4,0,4,106.0,241.0,157.0
69,4,1,4,106.0,247.0,157.0
69,4,2,4,105.0,246.0,157.0
69,4,3,4,105.0,247.0,154.0
69,4,4,4,106.0,233.0,132.0
70,0,0,2,35.0,170.0,49.0
70,0,1,2,34.0,184.0,48.0
70,0,2,2,33.0,187.0,53.0
70,0,3,2,32.0,191.0,59.0
70,0,4,2,32.0,193.0,53.0
70,1,0,2,34.0,186.0,48.0
70,1,1,0,23.0,254.0,177.0
70,1,2,0,23.0,254.0,182.0
70,1,3,0,23.0,254.0,185.0
70,1,4,0,23.0,254.0,186.0
70,2,0,2,34.0,163.0,43.0
70,2,1,0,23.0,252.0,178.0
70,2,2,0,23.0,254.0,182.0
70,2,3,0,23.0,252.0,184.0
70,2,4,0,23.0,255.0,189.0
70,3,0,2,33.0,207.0,49.0
70,3,1,0,23.0,254.0,179.0
70,3,2,2,34.0,225.0,52.0
70,3,3,2,33.0,217.0,49.0
70,3,4,0,23.0,252.0,184.0
70,4,0,2,34.0,210.0,46.0
70,4,1,2,33.0,214.0,50.0
70,4,2,2,33.0,214.0,48.0
70,4,3,2,33.0,193.0,48.0
70,4,4,6,17.0,121.0,84.0
71,0,0,1,38.0,240.0,114.0
71,0,1,1,37.0,215.0,119.0
71,0,2,4,107.0,251.0,115.0
71,0,3,0,23.0,247.0,182.0
71,0,4,3,18.0,93.0,119.0
71,1,0,2,33.0,223.0,49.0
71,1,1,1,37.0,231.0,112.0
71,1,2,1,37.0,243.0,111.0
71,1,3,0,23.0,251.0,180.0
71,1,4,0,23.0,233.0,170.0
71,2,0,2,34.0,220.0,49.0
71,2,1,1,37.0,229.0,110.0
71,2,2,1,35.0,238.0,107.0
71,2,3,0,23.0,252.0,185.0
71,2,4,6,83.0,65.0,76.0
71,3,0,4,107.0,243.0,103.0
71,3,1,1,37.0,203.0,106.0
71,3,2,1,37.0,229.0,112.0
71,3,3,0,23.0,248.0,187.0
71,3,4,0,23.0,240.0,186.0
71,4,0,4,106.0,251.0,144.0
71,4,1,1,37.0,193.0,113.0
71,4,2,1,40.0,216.0,122.0
71,4,3,1,38.0,198.0,130.0
71,4,4,1,38.0,188.0,120.0
72,0,0,0,23.0,239.0,191.0
72,0,1,0,23.0,238.0,192.0
72,0,2,0,23.0,243.0,191.0
72,0,3,0,23.0,250.0,189.0
72,0,4,0,23.0,241.0,183.0
72,1,0,3,17.0,134.0,124.0
72,1,1,5,20.0,69.0,30.0
72,1,2,5,20.0,94.0,37.0
72,1,3,5,20.0,80.0,22.0
72,1,4,5,20.0,75.0,25.0
72,2,0,3,18.0,147.0,120.0
72,2,1,5,18.0,71.0,26.0
72,2,2,5,20.0,61.0,23.0
72,2,3,3,18.0,145.0,110.0
72,2,4,0,23.0,254.0,189.0
72,3,0,3,18.0,139.0,122.0
72,3,1,0,23.0,252.0,197.0
72,3,2,3,19.0,147.0,126.0
72,3,3,3,18.0,148.0,116.0
72,3,4,1,35.0,217.0,120.0
72,4,0,3,20.0,148.0,122.0
72,4,1,3,19.0,177.0,131.0
72,4,2,3,19.0,151.0,124.0
72,4,3,1,35.0,240.0,121.0
72,4,4,6,22.0,156.0,84.0
73,0,0,4,106.0,252.0,149.0
73,0,1,4,106.0,253.0,155.0
73,0,2,4,106.0,253.0,156.0
73,0,3,4,106.0,253.0,156.0
73,0,4,6,26.0,123.0,82.0
73,1,0,4,106.0,247.0,131.0
73,1,1,0,23.0,248.0,197.0
73,1,2,4,106.0,243.0,128.0
73,1,3,4,106.0,245.0,134.0
73,1,4,4,106.0,251.0,155.0
73,2,0,4,106.0,244.0,128.0
73,2,1,0,23.0,251.0,198.0
73,2,2,0,23.0,252.0,198.0
73,2,3,2,33.0,238.0,77.0
73,2,4,2,35.0,214.0,69.0
73,3,0,4,106.0,248.0,148.0
73,3,1,2,32.0,229.0,63.0
73,3,2,2,31.0,217.0,61.0
73,3,3,2,33.0,226.0,62.0
73,3,4,2,33.0,176.5,67.0
73,4,0,4,106.0,243.0,154.0
73,4,1,4,106.0,249.0,154.0
73,4,2,4,105.0,248.0,156.0
73,4,3,4,105.0,248.0,153.0
73,4,4,4,106.0,231.0,132.0
